PG.ProteinAccessions	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	PG.Qvalue	[1] hela_DIA9_S1-A9_1_9613.d.PG.Quantity	[2] hela_DIA10_S1-A10_1_9640.d.PG.Quantity	[3] hela_DIA11_S1-A11_1_9667.d.PG.Quantity	[4] hela_DIA12_S1-A1_1_9711.d.PG.Quantity	[5] hela_DIA13_S1-A2_1_9731.d.PG.Quantity	[6] hela_DIA1_S1-A5_1_9193.d.PG.Quantity	[7] hela_DIA2_S1-A6_1_9227.d.PG.Quantity	[8] hela_DIA3_S1-A1_1_9268.d.PG.Quantity	[9] hela_DIA4_S1-A2_1_9308.d.PG.Quantity	[10] hela_DIA5_S1-A3_1_9353.d.PG.Quantity	[11] hela_DIA6_S1-A6_1_9491.d.PG.Quantity	[12] hela_DIA7_S1-A7_1_9531.d.PG.Quantity	[13] hela_DIA8_S1-A8_1_9571.d.PG.Quantity
Q9UGY1	NOL12	Nucleolar protein 12	NOL12_HUMAN	0	326.6881104	413.2743835	321.59021	196.5136871	190.1307678	181.4001923	169.8030396	266.7717285	237.9996796	278.9200134	249.1331329	291.5337219	261.9218445
Q9UH62	ARMCX3	Armadillo repeat-containing X-linked protein 3	ARMX3_HUMAN	0	728.956665	706.866272	728.4866943	500.6749268	450.5733337	450.6636353	442.5665894	574.5818481	606.4133911	599.68573	618.675354	612.2779541	619.5341187
Q9UH65	SWAP70	Switch-associated protein 70	SWP70_HUMAN	0	738.6286621	760.6404419	715.5411987	712.3112183	677.1376953	655.6294556	608.4168701	653.9206543	624.5179443	662.1113892	631.7182617	682.4593506	667.4035034
Q9UH99	SUN2	SUN domain-containing protein 2	SUN2_HUMAN	0	322.8052673	367.9399719	343.4503784	325.4797363	349.1473389	396.5201111	334.3117981	340.3579407	310.1028748	321.2518616	354.5362244	330.7727051	319.1246033
Q9UHA3	RSL24D1	Probable ribosome biogenesis protein RLP24	RLP24_HUMAN	0	92.47851563	57.48101425	80.75052643	114.2524033	139.5448456	115.8415146	119.6433182	96.59451294	107.1930313	112.9590454	78.36044312	58.141922	43.9860878
Q9UHA4	LAMTOR3	Ragulator complex protein LAMTOR3	LTOR3_HUMAN	0	753.2509155	702.8533936	736.8405762	752.012207	694.7278442	869.1491699	971.0114746	861.4953613	674.9558105	865.3353271	630.4702759	669.2312012	590.8204346
Q9UHB4	NDOR1	NADPH-dependent diflavin oxidoreductase 1	NDOR1_HUMAN	0	226.6026306	218.3868866	190.9799194	182.3171844	216.8921967	163.0335388	189.6813354	155.5969849	150.5158997	180.1365051	167.4589996	181.5891876	170.1547699
Q9UHB6	LIMA1	LIM domain and actin-binding protein 1	LIMA1_HUMAN	0	280.1950073	291.4891357	271.2960815	311.5690002	297.0301208	303.1595764	257.950592	294.2382813	306.4685364	275.2299805	256.4279785	246.5554657	268.0479736
Q9UHB7	AFF4	AF4/FMR2 family member 4	AFF4_HUMAN	0	129.7508087	140.3595276	127.0017853	120.5833359	141.8077393	141.0202026	126.7375641	116.7602615	112.6986618	124.2114792	127.0542679	100.4188309	124.2257614
Q9UHB9	SRP68	Signal recognition particle subunit SRP68	SRP68_HUMAN	0	949.5074463	949.4188232	950.3821411	904.350708	882.2401733	926.3052368	930.1939697	983.1871338	961.2280273	900.3728638	965.8485107	924.2232666	955.0319214
Q9UHD1	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	CHRD1_HUMAN	0	531.6652222	569.2017822	584.2349243	694.7913208	650.656311	775.8811035	777.8519287	574.256897	663.3157959	654.2929077	583.2719727	565.6239624	575.1540527
Q9UHD2	TBK1	Serine/threonine-protein kinase TBK1	TBK1_HUMAN	0	358.9772949	355.1888733	357.5405579	330.3742676	332.3464355	309.881012	246.2414703	315.3934937	314.5067139	291.7776489	308.771698	333.3244934	301.1841125
Q9UHD8	SEPTIN9	Septin-9	SEPT9_HUMAN	0	2233.209473	2256.006104	2262.774658	2104.534912	1951.957764	2351.012939	2119.701904	2349.623535	2352.218506	2441.067383	2320.986084	2296.456299	2284.177246
Q9UHD9	UBQLN2	Ubiquilin-2	UBQL2_HUMAN	0	471.481781	421.0827637	417.8866577	395.7790833	394.9176941	446.4702759	423.9960022	393.0061035	341.8292847	422.462738	289.6777649	428.4021606	357.6312256
Q9UHF7	TRPS1	Zinc finger transcription factor Trps1	TRPS1_HUMAN	0.006961634	58.13355637	47.15027237	27.58433533	30.345438	28.3917408	NaN	10.65398312	45.62824631	NaN	36.25755692	36.63851166	58.19866943	47.26049805
Q9UHG3	PCYOX1	Prenylcysteine oxidase 1	PCYOX_HUMAN	0	1021.235229	1043.857178	969.682251	859.6274414	805.0716553	855.7073364	949.8094482	993.043335	1047.013794	960.3676758	961.6308594	1053.557861	975.6070557
Q9UHI6	DDX20	Probable ATP-dependent RNA helicase DDX20	DDX20_HUMAN	0	491.084259	483.4577026	506.8317566	441.5135193	419.1653748	369.7991028	361.1602173	471.2816467	455.6450806	431.1013794	446.79599	453.8935547	468.8764648
Q9UHI8	ADAMTS1	A disintegrin and metalloproteinase with thrombospondin motifs 1	ATS1_HUMAN	0	58.74695206	49.85824585	54.22534943	36.43494797	50.98918915	33.53938293	NaN	44.56858063	31.143013	50.15813065	NaN	33.88897705	56.76037979
Q9UHJ6	SHPK	Sedoheptulokinase	SHPK_HUMAN	0	196.8961792	166.881424	159.8342438	152.6652222	170.0847473	143.4412537	155.6124878	180.7141113	179.6001129	145.4364166	170.3085175	158.4147797	176.56987
Q9UHK6	AMACR	Alpha-methylacyl-CoA racemase	AMACR_HUMAN	0	312.4263611	300.912323	303.3833618	168.531601	143.8011932	116.7540283	162.1764374	215.4113922	232.0918884	257.9551392	243.6847076	247.8711395	270.7779236
Q9UHL4	DPP7	Dipeptidyl peptidase 2	DPP2_HUMAN	0	706.2122192	715.1050415	712.456665	663.2404785	586.3070068	533.0219727	580.1344604	591.4478149	605.2936401	639.2360229	671.5479126	657.8215942	680.4204712
Q9UHL9	GTF2IRD1	General transcription factor II-I repeat domain-containing protein 1	GT2D1_HUMAN	0	185.638855	246.283493	241.0544739	173.8593445	164.5841064	184.2575531	127.3868561	191.4980927	209.1283722	107.9153671	250.4999695	209.6756134	205.3506775
Q9UHN6	CEMIP2	Cell surface hyaluronidase	CEIP2_HUMAN	0	96.01289368	105.6352539	108.3273239	93.58469391	83.28162384	97.80576324	93.02550507	93.42681122	100.6916199	83.41983032	74.15132141	95.60882568	81.99377441
Q9UHQ1	NARF	Nuclear prelamin A recognition factor	NARF_HUMAN	0	134.4307404	114.0174484	99.96057129	192.7576904	147.1628265	122.774765	131.6746979	120.5761566	122.6285629	103.8925323	117.9883728	108.9303284	132.1599426
Q9UHQ4	BCAP29	B-cell receptor-associated protein 29	BAP29_HUMAN	0.000474458	99.49761963	77.00791168	51.4508934	NaN	NaN	NaN	NaN	35.00125504	72.55092621	75.33668518	NaN	57.37735748	78.43489838
Q9UHQ9	CYB5R1	NADH-cytochrome b5 reductase 1	NB5R1_HUMAN	0	820.4265747	753.586731	792.9942627	687.5784912	630.5693359	584.8434448	583.5001221	735.7337036	727.1654053	654.4094238	691.3174438	726.3798828	726.2510376
Q9UHR4	BAIAP2L1	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	BI2L1_HUMAN	0	166.7157593	156.105011	179.7084045	205.0331116	221.7077026	207.2177887	182.0588226	189.8189545	150.1349792	167.6131287	170.8417664	156.4313354	127.5935898
Q9UHR5	SAP30BP	SAP30-binding protein	S30BP_HUMAN	0	349.1584778	431.2012024	412.259491	405.4275208	404.1766663	340.2373352	315.6043091	445.9440308	361.42099	412.5601196	380.9335938	392.9995728	390.8718262
Q9UHR6	ZNHIT2	Zinc finger HIT domain-containing protein 2	ZNHI2_HUMAN	0	438.9367981	426.9240723	426.9804382	390.5470276	352.536499	386.8040161	303.572998	357.1822205	328.0806274	302.1001282	369.7106323	364.3460693	349.3274536
Q9UHV7	MED13	Mediator of RNA polymerase II transcription subunit 13	MED13_HUMAN	0	34.4320755	48.74573135	41.88366318	40.94910812	56.62873077	59.44459152	44.17858505	46.24903107	40.88415146	36.70621872	28.23154449	55.16888046	34.69976425
Q9UHV9	PFDN2	Prefoldin subunit 2	PFD2_HUMAN	0	1505.721436	1654.196167	1570.994263	1338.530762	1162.812988	1727.441895	1493.618164	1680.760376	2024.234741	1656.346313	1620.011353	1620.873169	1427.488159
Q9UHW5	GPN3	GPN-loop GTPase 3	GPN3_HUMAN	0	388.5441589	358.0384216	446.7480469	330.7130432	288.1672974	400.4883423	441.9719238	386.7294006	331.5465698	252.6683807	328.8096619	243.4187317	324.4837036
Q9UHX1	PUF60	Poly(U)-binding-splicing factor PUF60	PUF60_HUMAN	0	1766.040405	2044.541138	1948.578491	1762.498535	1668.571777	1797.905762	1809.517212	2282.501709	2095.123779	2010.585327	1880.16394	1994.955444	1871.029053
Q9UHX3	ADGRE2	Adhesion G protein-coupled receptor E2	AGRE2_HUMAN	0	65.06101227	62.93241119	53.35858917	48.98145294	58.44526291	48.3521843	59.54549789	44.4688797	44.11550903	77.93823242	76.91009521	62.43473816	78.014534
Q9UHY1	NRBP1	Nuclear receptor-binding protein	NRBP_HUMAN	0	179.3181152	194.3388977	212.2753143	155.6553802	208.9095306	177.5243378	171.7000732	194.7382965	177.951828	169.0388947	174.8716125	190.8716431	190.2748108
Q9UHY7	ENOPH1	Enolase-phosphatase E1	ENOPH_HUMAN	0	627.5164185	632.7988281	573.7970581	530.3884277	634.3783569	835.5718994	869.883606	578.3586426	610.8014526	667.9909058	547.4285889	553.9877319	536.3303833
Q9UHY8	FEZ2	Fasciculation and elongation protein zeta-2	FEZ2_HUMAN	0	113.2801361	78.38601685	102.2174225	53.19102859	58.82545471	53.15501022	39.9565773	82.2902832	51.45595551	49.22777176	NaN	63.1178093	73.3829422
Q9UI09	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	NDUAC_HUMAN	0	362.6105042	333.0017395	351.8439941	268.2351685	377.7445984	234.7213593	221.4605103	283.5845947	285.367981	292.1911011	294.1817627	329.5599365	288.1342773
Q9UI10	EIF2B4	Translation initiation factor eIF-2B subunit delta	EI2BD_HUMAN	0	869.828064	903.1748047	813.8378906	744.3825684	749.7845459	720.307251	699.2258911	840.8521118	870.6710815	863.6623535	810.6973267	825.2332153	775.2005005
Q9UI12	ATP6V1H	V-type proton ATPase subunit H	VATH_HUMAN	0	410.4023743	408.6592407	484.6105957	394.0918274	373.2677002	425.3887024	355.0166016	520.6461182	488.8807373	464.7446899	410.8361206	428.8761902	411.3963013
Q9UI14	RABAC1	Prenylated Rab acceptor protein 1	PRAF1_HUMAN	0	159.4745941	164.1834259	130.4925842	137.2957916	147.9835968	129.3381805	132.9465485	143.0802307	83.79477692	129.2228241	104.4440842	123.6533356	126.7531281
Q9UI26	IPO11	Importin-11	IPO11_HUMAN	0	332.7214661	324.6638184	351.2341614	271.1374512	318.372345	292.9344177	318.4515381	358.8979187	341.8955383	334.6435242	308.132782	309.8539429	311.9379272
Q9UI30	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	TR112_HUMAN	0	2173.295654	2299.037842	2490.013184	1681.299316	1775.90564	2266.770752	1940.634521	2565.98877	2394.496826	2805.029785	2235.187744	2431.545654	2218.094238
Q9UIA9	XPO7	Exportin-7	XPO7_HUMAN	0	735.2246094	738.1290894	696.4162598	729.2976685	623.7950439	637.7369385	653.6428833	747.0646973	736.4240112	712.9568481	717.3362427	728.5123291	746.015686
Q9UIC8	LCMT1	Leucine carboxyl methyltransferase 1	LCMT1_HUMAN	0	287.0489502	299.821167	291.1130066	266.1696167	263.1243896	267.5473328	262.8476563	299.2764282	265.2266846	270.96698	265.3356018	305.6334839	266.4785156
Q9UID3	VPS51	Vacuolar protein sorting-associated protein 51 homolog	VPS51_HUMAN	0	546.9455566	598.8701172	588.9609375	444.3652954	473.9904785	360.909729	385.7919617	487.4913025	498.2857666	489.0067749	483.6729126	519.9648438	573.7739868
Q9UIF9	BAZ2A	Bromodomain adjacent to zinc finger domain protein 2A	BAZ2A_HUMAN	0	74.51217651	89.69065094	64.96739197	66.45729065	66.97251892	61.96409988	65.31104279	73.56887054	68.95052338	81.91500092	86.93952179	90.34496307	81.24842072
Q9UIG0	BAZ1B	Tyrosine-protein kinase BAZ1B	BAZ1B_HUMAN	0	792.632019	836.9935303	825.9656982	724.3161621	742.039856	749.8748169	734.31604	831.5812378	809.1766357	812.197998	803.651123	789.2307129	800.2869263
Q9UII2	ATP5IF1	"ATPase inhibitor, mitochondrial"	ATIF1_HUMAN	0	NaN	NaN	NaN	NaN	NaN	NaN	32.15579605	43.97576904	17.46832657	31.0618782	22.65276718	31.17702866	34.38313293
Q9UII4	HERC5	E3 ISG15--protein ligase HERC5	HERC5_HUMAN	0	204.1824188	179.5775757	173.4687195	117.9562073	139.1934662	97.43527222	120.0301895	164.9277496	140.5028687	173.35849	144.8902283	143.8348389	170.7926025
Q9UIJ7	AK3	"GTP:AMP phosphotransferase AK3, mitochondrial"	KAD3_HUMAN	0	1546.43335	1498.835327	1502.553711	1038.711548	931.87146	958.4246826	1034.648804	1532.531006	1538.972046	1449.48291	1491.356323	1495.899048	1483.839478
Q9UIL1	SCOC	Short coiled-coil protein	SCOC_HUMAN	0	NaN	11.83558369	17.0118084	NaN	30.0864048	36.16365814	36.66871643	42.89520645	66.36672211	34.55236816	NaN	35.13328934	13.38975716
Q9UIQ6	LNPEP	Leucyl-cystinyl aminopeptidase	LCAP_HUMAN	0	679.6157837	668.6645508	635.5411377	553.4484863	538.2662354	446.1203613	501.1842651	694.7553711	631.9085693	664.5411377	613.0823975	652.4626465	675.4997559
Q9UIS9	MBD1	Methyl-CpG-binding domain protein 1	MBD1_HUMAN	0	92.23567963	63.83938217	111.4433823	89.86343384	129.6529999	112.36866	129.3719177	82.02999115	131.34729	79.45570374	NaN	75.43795776	43.62724686
Q9UIV1	CNOT7	CCR4-NOT transcription complex subunit 7	CNOT7_HUMAN	0	335.4307556	328.4749451	325.2476196	261.3120422	355.1110229	295.0304871	303.6769104	303.966156	291.0496826	251.3346558	289.9700317	277.2987366	276.7564087
Q9UJ41	RABGEF1	Rab5 GDP/GTP exchange factor	RABX5_HUMAN	0	272.3315125	256.8766174	262.0039673	238.7641296	198.9802246	200.7005463	187.0270538	242.7032318	230.1088257	186.2003632	253.1064758	225.6564331	264.5570068
Q9UJ68	MSRA	Mitochondrial peptide methionine sulfoxide reductase	MSRA_HUMAN	0	84.52653503	76.89237213	73.2638092	71.60083771	72.05332947	69.36346436	69.13228607	76.73907471	72.08259583	66.73072052	67.99060822	59.87792206	65.01905823
Q9UJ70	NAGK	N-acetyl-D-glucosamine kinase	NAGK_HUMAN	0	666.9136963	662.8383789	620.0662231	452.4969177	516.1977539	496.066925	591.868103	534.7402954	561.4855957	512.1766968	578.0720825	543.119812	611.0858765
Q9UJ72	ANXA10	Annexin A10	ANX10_HUMAN	0	377.3089905	352.0369873	418.397522	422.2781982	392.7356873	402.6157837	396.8045349	332.8658752	332.6059265	355.2698059	357.5657959	340.2807312	359.806488
Q9UJ83	HACL1	2-hydroxyacyl-CoA lyase 1	HACL1_HUMAN	0	287.8695068	216.8909454	259.8218994	240.6981354	328.8782349	306.7670288	328.5463867	240.0174561	256.7990112	297.149292	241.8255463	247.6856232	248.0322723
Q9UJA5	TRMT6	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	TRM6_HUMAN	0	308.4946594	283.8899841	279.5339966	207.955658	263.5755615	227.8473511	219.1368561	249.6538696	241.5499268	226.5455933	247.2713623	244.5667877	290.1220703
Q9UJC3	HOOK1	Protein Hook homolog 1	HOOK1_HUMAN	0	162.9875336	147.8714142	164.0046692	158.8630829	142.3308105	97.64996338	125.1329269	151.5849152	127.8311157	130.011734	121.5676575	114.3425598	162.4688721
Q9UJC5	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	SH3L2_HUMAN	0	33.69311905	31.97822189	42.02688599	45.74543381	72.64437103	75.29965973	53.91203308	32.11657715	39.96533203	38.69625092	54.06853867	47.15767288	42.81885529
Q9UJF2	RASAL2	Ras GTPase-activating protein nGAP	NGAP_HUMAN	0	33.55164719	31.22690582	34.56179047	35.66009521	35.11539459	29.84899712	28.50248337	32.61541367	32.90699768	24.91001701	28.47007561	33.96852875	23.61520576
Q9UJJ9	GNPTG	N-acetylglucosamine-1-phosphotransferase subunit gamma	GNPTG_HUMAN	0	211.4870605	197.333725	181.8427582	173.8470459	133.9956055	159.5205841	126.4517365	192.997879	123.8096313	142.7751617	183.3160858	212.2990723	189.0587311
Q9UJK0	TSR3	18S rRNA aminocarboxypropyltransferase	TSR3_HUMAN	0	272.4043884	232.3345642	258.659729	170.7548676	170.596283	151.9163513	167.5852661	204.1350098	192.4410553	172.8545074	189.9857178	183.5655823	144.2458038
Q9UJS0	SLC25A13	"Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial"	S2513_HUMAN	0	1176.482056	1232.314209	1205.51355	1095.096558	1153.835938	1209.283691	1278.654907	1202.886353	1236.682373	1156.873901	1210.347778	1186.710083	1165.629395
Q9UJU6	DBNL	Drebrin-like protein	DBNL_HUMAN	0	478.318634	500.9354858	478.3635864	400.6151733	453.7094116	477.0711975	408.2755737	517.2588501	520.6435547	471.8429565	460.6278687	449.1401672	487.2810364
Q9UJV9	DDX41	Probable ATP-dependent RNA helicase DDX41	DDX41_HUMAN	0	372.308197	382.3520508	370.7937927	378.3238525	369.822052	279.3233643	284.907135	318.2782593	316.7657471	311.4073486	340.2475281	348.6568298	356.7571106
Q9UJW0	DCTN4	Dynactin subunit 4	DCTN4_HUMAN	0	435.0001526	474.2000122	468.3161011	429.899353	333.9521179	423.0806885	369.8424988	459.5590515	413.4832764	382.670105	405.3232727	424.5979919	405.665863
Q9UJX2	CDC23	Cell division cycle protein 23 homolog	CDC23_HUMAN	0	444.5231323	483.9107971	490.8905029	375.138092	405.2520752	384.1300354	349.4954529	429.0713806	453.9364624	429.422699	425.1322021	419.8953857	462.776123
Q9UJX3	ANAPC7	Anaphase-promoting complex subunit 7	APC7_HUMAN	0	552.6473389	607.4382324	579.0213623	551.6629028	534.9468994	467.348938	477.6009827	571.8070068	587.5561523	509.2167664	502.274231	531.9805908	545.9846191
Q9UJX4	ANAPC5	Anaphase-promoting complex subunit 5	APC5_HUMAN	0	159.9535522	176.213974	164.3834229	167.8157959	163.7764893	145.087738	148.1365356	131.5768585	141.7302704	157.8599396	141.5838165	131.1470795	152.5485077
Q9UJX5	ANAPC4	Anaphase-promoting complex subunit 4	APC4_HUMAN	0	235.2904205	250.1720886	251.5585785	233.5096588	225.9444885	239.1581268	213.9534607	225.545105	224.196106	230.5424805	214.87146	229.6555786	238.8304138
Q9UJX6	ANAPC2	Anaphase-promoting complex subunit 2	ANC2_HUMAN	0	474.236969	471.9497681	481.920929	411.7015076	459.3353271	352.7825317	350.9395447	401.8800964	388.5870972	408.7361755	464.6835022	426.0935364	381.3425903
Q9UJY1	HSPB8	Heat shock protein beta-8	HSPB8_HUMAN	0	341.96521	330.4707336	346.2751465	368.7568054	398.5548401	353.9655457	299.2579041	283.3953552	330.0057068	288.4647522	272.5966492	329.5467224	347.7998657
Q9UJY4	GGA2	ADP-ribosylation factor-binding protein GGA2	GGA2_HUMAN	0	310.7779541	293.1568298	281.8588562	198.2916718	177.8936768	163.2130432	148.6976624	216.1015472	239.9138336	214.6744232	282.2995911	296.4688721	260.7451782
Q9UJZ1	STOML2	"Stomatin-like protein 2, mitochondrial"	STML2_HUMAN	0	1516.833008	1590.593262	1472.401855	1262.286377	1365.845215	1443.086304	1639.578613	1695.08667	2051.217285	1665.195923	1658.239258	1626.598389	1455.852783
Q9UK23	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	NAGPA_HUMAN	0	121.2193375	114.2441635	140.988678	73.22536469	89.45542145	117.4337845	139.3182373	113.6949997	106.6326065	118.2456818	92.59770203	92.31186676	88.63626862
Q9UK41	VPS28	Vacuolar protein sorting-associated protein 28 homolog	VPS28_HUMAN	0	298.7790527	258.5884399	302.1791382	437.2796326	421.5862427	377.9168396	373.7956238	349.0662537	393.4873352	356.7502441	355.1248779	277.1117859	297.1470032
Q9UK45	LSM7	U6 snRNA-associated Sm-like protein LSm7	LSM7_HUMAN	0	557.4174805	564.4238281	442.8630371	453.7120361	432.1689758	399.9723816	407.0617981	625.6778564	630.9301147	492.8084717	499.8900146	495.8118591	452.8831177
Q9UK59	DBR1	Lariat debranching enzyme	DBR1_HUMAN	0	274.1011047	252.7868195	275.3323669	299.288147	347.894165	306.3642883	298.3130798	216.6607971	232.1468811	281.4841309	240.6846161	260.7005615	289.5186768
Q9UK61	TASOR	Protein TASOR	TASOR_HUMAN	0	699.875	648.0654297	591.7128296	563.0653687	485.9847107	410.5682373	390.3308716	450.9617004	539.4465942	549.0507813	603.6750488	495.2596741	609.9476318
Q9UK76	JPT1	Jupiter microtubule associated homolog 1	JUPI1_HUMAN	0	694.835083	697.7185059	653.5737915	706.8636475	641.6185303	667.6739502	563.9880371	515.9477539	528.291626	631.3470459	579.2474365	610.1968384	561.0341797
Q9UK99	FBXO3	F-box only protein 3	FBX3_HUMAN	0	177.1584778	211.5316162	202.9057312	196.0387726	193.8348236	198.4038086	223.3996277	185.7485809	195.2645264	201.6578217	189.2940216	181.4357452	192.1544189
Q9UKA9	PTBP2	Polypyrimidine tract-binding protein 2	PTBP2_HUMAN	0	1187.630493	1153.854248	1159.503174	1984.845337	2175.484863	2308.718994	1589.111694	1122.218506	1379.191528	1026.538696	1040.643066	1080.050171	955.3980713
Q9UKB1	FBXW11	F-box/WD repeat-containing protein 11	FBW1B_HUMAN	0	198.5238647	233.1690674	207.5793152	166.9499512	100.1667786	146.9433136	131.6220551	110.0362167	124.7391357	99.59340668	125.9285278	157.8101501	129.8853912
Q9UKB3	DNAJC12	DnaJ homolog subfamily C member 12	DJC12_HUMAN	0	134.1078796	145.0809937	111.9005051	169.4433441	175.536438	130.041153	118.5341949	153.2171021	195.2569885	118.9516602	NaN	126.910759	106.1298752
Q9UKD2	MRTO4	mRNA turnover protein 4 homolog	MRT4_HUMAN	0	3385.136475	3143.009766	3116.920166	3143.345215	3033.003662	2561.542236	3091.01416	3182.820068	3256.3396	3186.40918	3144.481445	3234.220703	3364.528076
Q9UKE5	TNIK	TRAF2 and NCK-interacting protein kinase	TNIK_HUMAN	0.003741231	107.8783569	97.8414917	54.72270203	70.06736755	71.0375824	57.40807724	NaN	NaN	73.33435059	110.9584351	59.52780914	39.43808365	118.2579727
Q9UKF6	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	CPSF3_HUMAN	0	438.5191956	468.9763794	442.4003906	419.9304199	397.4760437	486.9725952	414.021637	478.9457703	517.8153076	445.6856079	455.4990845	384.5153809	421.4247742
Q9UKF7	PITPNC1	Cytoplasmic phosphatidylinositol transfer protein 1	PITC1_HUMAN	0	535.0198364	584.4111328	467.9086304	407.7324829	339.0180054	176.6668549	131.6580658	334.2927551	371.6355591	317.5042725	383.0446777	463.7667236	368.4341431
Q9UKG1	APPL1	DCC-interacting protein 13-alpha	DP13A_HUMAN	0	357.4129944	364.4312439	348.8766479	358.1334534	413.1378479	403.1338196	391.4736023	392.7236023	394.7014465	367.9382935	385.6935425	373.9868164	340.5577698
Q9UKI2	CDC42EP3	Cdc42 effector protein 3	BORG2_HUMAN	0	80.91162109	93.52339172	102.0239258	116.5105896	101.9578934	146.2232361	129.3000183	78.51437378	111.2836914	104.4234848	104.5922775	78.51604462	89.72867584
Q9UKI8	TLK1	Serine/threonine-protein kinase tousled-like 1	TLK1_HUMAN	0	43.12272644	45.21628189	59.06920242	38.83304214	45.88968658	37.1609726	30.08893394	30.90436172	37.40355301	35.35693359	30.70368958	47.41223526	52.66204834
